time_s,altitude_km,speed_kms,flight_path_deg,dynamic_pressure_kpa,normal_load_g,thrust_kN,cone_margin_deg,rx,ry,rz,vx,vy,vz,mass
3816.0,596.0784996010744,7.596023042682912,0.21225382704572526,0.0,0.0,0.0,0.0,-1001800.6354454011,211570.1512679878,-6891430.648096025,-2202.2519892271534,7251.560536372186,514.3170503146303,673.8232729831177
3817.0,596.1066741465293,7.595992584350145,0.2127815669548281,0.0,0.0,0.0,0.0,-1004002.296617208,218821.5856965634,-6890912.2698636735,-2201.069924280763,7251.306896814109,522.43929613421,673.8232729831177
3818.0,596.1349185267873,7.59596205064654,0.21330905603776146,0.0,0.0,0.0,0.0,-1006202.7744339992,226072.76221377196,-6890385.769741897,-2199.885279444285,7251.044713724743,530.5608275317697,673.8232729831177
3819.0,596.1632327077128,7.5959314416099275,0.2138362936758258,0.0,0.0,0.0,0.0,-1008402.0663166315,233323.6722763437,-6889851.148450017,-2198.6980562124427,7250.773987628817,538.6816347075616,673.8232729831177
3820.0,596.1916166550815,7.595900757278231,0.2143632792506404,0.0,0.0,0.0,0.0,-1010600.1696874582,240574.30734153895,-6889308.406717155,-2197.5082560831606,7250.494719061879,546.8017078632283,673.8232729831177
3821.0,596.2200703345873,7.59586999768946,0.2148900121441473,0.0,0.0,0.0,0.0,-1012797.0819703323,247824.65886715896,-6888757.54528223,-2196.3158805575627,7250.206908570293,554.9210372018168,673.8232729831177
3822.0,596.2485937118419,7.595839162881727,0.21541649173860863,0.0,0.0,0.0,0.0,-1014992.8005906093,255074.71831155676,-6888198.564893955,-2195.120931139968,7249.91055671124,563.0396129277917,673.8232729831177
3823.0,596.2771867523725,7.595808252893223,0.2159427174166075,0.0,0.0,0.0,0.0,-1017187.3229751507,262324.477133648,-6887631.466310843,-2193.9234093378905,7249.605664052712,571.1574252470485,673.8232729831177
3824.0,596.3058494216212,7.595777267762242,0.21646868856104937,0.0,0.0,0.0,0.0,-1019380.6465523271,269573.9267929217,-6887056.250301194,-2192.7233166620344,7249.292231173515,579.2744643669275,673.8232729831177
3825.0,596.3345816849517,7.595746207527162,0.21699440455516303,0.0,0.0,0.0,0.0,-1021572.7687520214,276823.05874945107,-6886472.917643106,-2191.5206546262943,7248.970258663262,587.3907204962271,673.8232729831177
3826.0,596.3633835076402,7.595715072226457,0.21751986478250054,0.0,0.0,0.0,0.0,-1023763.687005632,284071.8644639044,-6885881.469124462,-2190.31542474775,7248.639747122377,595.506183845217,673.8232729831177
3827.0,596.3922548548803,7.595683861898692,0.2180450686269405,0.0,0.0,0.0,0.0,-1025953.3987460759,291320.3353975557,-6885281.905542939,-2189.1076285466665,7248.30069716209,603.6208446256521,673.8232729831177
3828.0,596.4211956917829,7.5956525765825225,0.21857001547268723,0.0,0.0,0.0,0.0,-1028141.9014077921,298568.46301229583,-6884674.2277059965,-2187.89726754649,7247.953109404432,611.7346930507857,673.8232729831177
3829.0,596.4502059833761,7.595621216316696,0.2190947047042688,0.0,0.0,0.0,0.0,-1030329.1924267446,305816.2387706428,-6884058.436430884,-2186.684343273847,7247.59698448224,619.847719335383,673.8232729831177
3830.0,596.4792856946057,7.595589781140048,0.21961913570653985,0.0,0.0,0.0,0.0,-1032515.2692404256,313063.65413575305,-6883434.532544633,-2185.4688572585396,7247.232323039149,627.9599136957346,673.8232729831177
3831.0,596.5084347903328,7.595558271091512,0.2201433078646888,0.0,0.0,0.0,0.0,-1034700.1292878584,320310.700571432,-6882802.516884061,-2184.2508110335457,7246.859125729595,636.0712663496698,673.8232729831177
3832.0,596.5376532353367,7.595526686210109,0.22066722056422616,0.0,0.0,0.0,0.0,-1036883.7700096014,327557.3695421449,-6882162.390295763,-2183.030206135015,7246.477393218808,644.1817675165704,673.8232729831177
3833.0,596.566940994313,7.59549502653495,0.22119087319099448,0.0,0.0,0.0,0.0,-1039066.1888477503,334803.6525130276,-6881514.153636116,-2181.8070441022655,7246.087126182815,652.2914074173837,673.8232729831177
3834.0,596.596298031874,7.595463292105238,0.22171426513116524,0.0,0.0,0.0,0.0,-1041247.383245942,342049.54094989743,-6880857.807771275,-2180.581326477785,7245.688325308435,660.4001762746361,673.8232729831177
3835.0,596.6257243125523,7.59543148296027,0.2222373957712407,0.0,0.0,0.0,0.0,-1043427.3506493571,349295.0263192639,-6880193.353577172,-2179.3530548072235,7245.280991293277,668.5080643124468,673.8232729831177
3836.0,596.6552198007927,7.59539959913943,0.22276026449805875,0.0,0.0,0.0,0.0,-1045606.0885047239,356540.1000883396,-6879520.791939515,-2178.122230639395,7244.86512484574,676.6150617565406,673.8232729831177
3837.0,596.6847844609628,7.595367640682197,0.22328287069878222,0.0,0.0,0.0,0.0,-1047783.5942603206,363784.7537250507,-6878840.123753781,-2176.8888555262733,7244.4407266850085,684.721158834262,673.8232729831177
3838.0,596.7144182573436,7.595335607628135,0.2238052137609153,0.0,0.0,0.0,0.0,-1049959.8653659795,371028.9786980482,-6878151.349925226,-2175.652931022989,7244.007797541052,692.8263457745882,673.8232729831177
3839.0,596.7441211541322,7.595303500016906,0.22432729307229118,0.0,0.0,0.0,0.0,-1052134.8992730891,378272.76647671836,-6877454.471368868,-2174.4144586878274,7243.566338154624,700.9306128081424,673.8232729831177
3840.0,596.7738931154497,7.5952713178882565,0.2248491080210757,0.0,0.0,0.0,0.0,-1054308.6934345982,385516.1085311935,-6876749.4890095005,-2173.173440082227,7243.116349277256,709.033950167208,673.8232729831177
3841.0,596.8037341053281,7.595239061282029,0.22537065799577735,0.0,0.0,0.0,0.0,-1056481.2453050183,392758.99633236305,-6876036.40378168,-2171.9298767707764,7242.65783167126,717.1363480857408,673.8232729831177
3842.0,596.8336440877197,7.595206730238153,0.2258919423852337,0.0,0.0,0.0,0.0,-1058652.552340427,400001.4213518839,-6875315.216629731,-2170.6837703212113,7242.190786109725,725.2377967993832,673.8232729831177
3843.0,596.8636230264939,7.595174324796651,0.22641296057862315,0.0,0.0,0.0,0.0,-1060822.6119984714,407243.3750621916,-6874585.928507738,-2169.4351223044127,7241.715213376513,733.3382865454776,673.8232729831177
3844.0,596.8936708854382,7.595141844997634,0.22693371196546144,0.0,0.0,0.0,0.0,-1062991.4217383713,414484.84893651097,-6873848.540379549,-2168.183934294404,7241.2311142662575,741.4378075630792,673.8232729831177
3845.0,596.9237876282576,7.595109290881304,0.22745419593560018,0.0,0.0,0.0,0.0,-1065158.9790209215,421725.83444886666,-6873103.0532187745,-2166.9302078683486,7240.7384895843625,749.5363500929702,673.8232729831177
3846.0,596.9539732185742,7.595076662487953,0.2279744118792331,0.0,0.0,0.0,0.0,-1067325.281308496,428966.32307409425,-6872349.468008779,-2165.673944606548,7240.237340147,757.6339043776724,673.8232729831177
3847.0,596.9842276199283,7.595043959857969,0.22849435918689215,0.0,0.0,0.0,0.0,-1069490.3260650504,436206.30628785084,-6871587.785742686,-2164.415146092438,7239.727666781109,765.7304606614608,673.8232729831177
3848.0,597.0145507957786,7.59501118303182,0.22901403724945152,0.0,0.0,0.0,0.0,-1071654.1107561255,443445.7755666259,-6870818.007423374,-2163.1538139125882,7239.209470324389,773.8260091903775,673.8232729831177
3849.0,597.0449427095009,7.594978332050074,0.22953344545812668,0.0,0.0,0.0,0.0,-1073816.6328488502,450684.72238775186,-6870040.134063474,-2161.889949656697,7238.682751625303,781.9205402122441,673.8232729831177
3850.0,597.0754033243888,7.594945406953382,0.23005258320447203,0.0,0.0,0.0,0.0,-1075977.8898119444,457923.1382294151,-6869254.166685369,-2160.623554917591,7238.147511543072,790.0140439766759,673.8232729831177
3851.0,597.1059326036544,7.594912407782491,0.23057144988039052,0.0,0.0,0.0,0.0,-1078137.8791157228,465161.01457066665,-6868460.10632119,-2159.3546312912213,7237.603750947674,798.1065107350948,673.8232729831177
3852.0,597.1365305104283,7.594879334578233,0.23109004487812507,0.0,0.0,0.0,0.0,-1080296.5982320975,472398.3428914327,-6867657.954012816,-2158.0831803766623,7237.051470719841,806.1979307407428,673.8232729831177
3853.0,597.1671970077585,7.594846187381535,0.23160836759026265,0.0,0.0,0.0,0.0,-1082454.0446345808,479635.1146725257,-6866847.710811874,-2156.809203776108,7236.490671751057,814.288294248695,673.8232729831177
3854.0,597.197932058611,7.59481296623341,0.23212641740973664,0.0,0.0,0.0,0.0,-1084610.2157982893,486871.321395655,-6866029.377779732,-2155.5327030948697,7235.921354943556,822.3775915158736,673.8232729831177
3855.0,597.2287356258696,7.59477967117496,0.23264419372982983,0.0,0.0,0.0,0.0,-1086765.1091999463,494106.95454343734,-6865202.955987503,-2154.253679941374,7235.34352121032,830.4658128010607,673.8232729831177
3856.0,597.2596076723374,7.5947463022473825,0.2331616959441643,0.0,0.0,0.0,0.0,-1088918.722317885,501342.005599408,-6864368.446516037,-2152.972135927159,7234.757171475077,838.5529483649116,673.8232729831177
3857.0,597.2905481607364,7.594712859491959,0.2336789234467132,0.0,0.0,0.0,0.0,-1091071.0526320518,508576.46604803135,-6863525.850455926,-2151.6880726668737,7234.162306672293,846.6389884699684,673.8232729831177
3858.0,597.3215570537038,7.594679342950064,0.2341958756318067,0.0,0.0,0.0,0.0,-1093222.0976240092,515810.3273747115,-6862675.168907495,-2150.4014917782742,7233.558927747181,854.723923380673,673.8232729831177
3859.0,597.3526343137994,7.594645752663162,0.23471255189410706,0.0,0.0,0.0,0.0,-1095371.8547769391,523043.5810658033,-6861816.402980807,-2149.112394882221,7232.947035655688,862.807743363381,673.8232729831177
3860.0,597.3837799034985,7.594612088672803,0.23522895162863705,0.0,0.0,0.0,0.0,-1097520.3215756458,530276.2186086227,-6860949.553795655,-2147.8207836026763,7232.326631364496,870.8904386863741,673.8232729831177
3861.0,597.4149937851942,7.594578351020632,0.2357450742307701,0.0,0.0,0.0,0.0,-1099667.495506559,537508.2314914579,-6860074.622481564,-2146.5266595667026,7231.6977158510235,878.971999619874,673.8232729831177
3862.0,597.4462759212023,7.594544539748378,0.236260919096228,0.0,0.0,0.0,0.0,-1101813.3740577372,544739.6112035798,-6859191.610177788,-2145.2300244044595,7231.060290103416,887.0524164360559,673.8232729831177
3863.0,597.477626273754,7.5945106548978645,0.23677648562108156,0.0,0.0,0.0,0.0,-1103957.9547188703,551970.3492352527,-6858300.518033307,-2143.930879749201,7230.414355120551,895.1316794090609,673.8232729831177
3864.0,597.5090448049978,7.594476696511002,0.23729177320176323,0.0,0.0,0.0,0.0,-1106101.2349812833,559200.4370777453,-6857401.347206826,-2142.6292272372716,7229.759911912028,903.20977881501,673.8232729831177
3865.0,597.5405314770034,7.5944426646297885,0.2378067812350503,0.0,0.0,0.0,0.0,-1108243.212337939,566429.8662233413,-6856494.098866774,-2141.325068508107,7229.096961498172,911.2867049320174,673.8232729831177
3866.0,597.5720862517599,7.594408559296315,0.23832150911807812,0.0,0.0,0.0,0.0,-1110383.8842834414,573658.62816535,-6855578.7741912985,-2140.018405204229,7228.425504910028,919.3624480402033,673.8232729831177
3867.0,597.6037090911735,7.5943743805527575,0.2388359562483369,0.0,0.0,0.0,0.0,-1112523.248314038,580886.7143981169,-6854655.374368269,-2138.709238971243,7227.74554318936,927.4369984217074,673.8232729831177
3868.0,597.6353999570682,7.5943401284413845,0.23935012202367326,0.0,0.0,0.0,0.0,-1114661.3019276238,588114.116417035,-6853723.900595269,-2137.3975714578364,7227.0570773886475,935.5103463607021,673.8232729831177
3869.0,597.6671588111911,7.594305803004555,0.2398640058422867,0.0,0.0,0.0,0.0,-1116798.042623744,595340.8257185549,-6852784.3540795995,-2136.083404315775,7226.3601085710825,943.582482143406,673.8232729831177
3870.0,597.6989856152031,7.594271404284708,0.24037760710273737,0.0,0.0,0.0,0.0,-1118933.4679035973,602566.8338001958,-6851836.736038272,-2134.7667391999016,7225.654637810567,951.6533960580967,673.8232729831177
3871.0,597.7308803306893,7.594236932324383,0.24089092520394328,0.0,0.0,0.0,0.0,-1121067.5752700383,609792.1321605563,-6850881.04769801,-2133.4475777681323,7224.940666191712,959.7230783951245,673.8232729831177
3872.0,597.7628429191485,7.594202387166202,0.2414039595451795,0.0,0.0,0.0,0.0,-1123200.3622275817,617016.7122993246,-6849917.290295244,-2132.1259216814537,7224.218194809834,967.7915194469251,673.8232729831177
3873.0,597.7948733420037,7.594167768852875,0.24191670952608144,0.0,0.0,0.0,0.0,-1125331.8262824041,624240.5657172899,-6848945.465076113,-2130.801772603922,7223.487224770952,975.8587095080335,673.8232729831177
3874.0,597.8269715605927,7.594133077427204,0.24242917454664675,0.0,0.0,0.0,0.0,-1127461.9649423482,631463.6839163528,-6847965.573296459,-2129.4751322026586,7222.747757191784,983.9246388750964,673.8232729831177
3875.0,597.8591375361756,7.5940983129320765,0.2429413540072262,0.0,0.0,0.0,0.0,-1129590.7757169248,638686.0583995356,-6846977.616221828,-2128.1460021478483,7221.999793199747,991.9892978468862,673.8232729831177
3876.0,597.8913712299299,7.594063475410472,0.2434532473085439,0.0,0.0,0.0,0.0,-1131718.256117317,645907.6806709938,-6845981.595127464,-2126.814384112736,7221.243333932951,1000.0526767243136,673.8232729831177
